56	9d487a66-e5c2-4651-a010-4f6638b8550a	58	6
57	9d487a66-e5c2-4651-a010-4f6638b8550a	59	7
58	9d487a66-e5c2-4651-a010-4f6638b8550a	6	G
59	9d487a66-e5c2-4651-a010-4f6638b8550a	60	8
60	9d487a66-e5c2-4651-a010-4f6638b8550a	61	9
61	9d487a66-e5c2-4651-a010-4f6638b8550a	62	+
62	9d487a66-e5c2-4651-a010-4f6638b8550a	63	/
63	9d487a66-e5c2-4651-a010-4f6638b8550a	7	H
64	9d487a66-e5c2-4651-a010-4f6638b8550a	8	I
65	9d487a66-e5c2-4651-a010-4f6638b8550a	9	J
66	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	...	Source RFC 2046
67	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	BASIC	ISDN PCM audio data
68	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	DICOM	Digital Imaging and Communications in Medicine
69	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	FAX	Facsimile data
70	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	GIF	Graphics Interchange Format
71	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	HTML	Hypertext Markup Language
72	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	JOT	Electronic ink data (Jot 1.0 standard)
73	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	JPEG	Joint Photographic Experts Group
74	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	Octet-stream	Uninterpreted binary data
75	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	PICT	PICT format image data
76	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	PostScript	PostScript program
77	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	RTF	Rich Text Format
78	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	SGML	Standard Generalized Markup Language (HL7 V2.3.1 and later)
79	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	TIFF	TIFF image data
80	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	x-hl7-cda-level-one	HL7 Clinical Document Architecture Level One document
81	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	XML	Extensible Markup Language (HL7 V2.3.1 and later)
82	e84203d8-fd38-4131-9ea3-f4d2c5cb42ae	…	Source RFC 2046
83	c9fa3bbc-f844-4b9f-affb-87f08a97170a	01	DTP
84	c9fa3bbc-f844-4b9f-affb-87f08a97170a	02	OPV
85	c9fa3bbc-f844-4b9f-affb-87f08a97170a	03	MMR
86	c9fa3bbc-f844-4b9f-affb-87f08a97170a	04	M/R
87	c9fa3bbc-f844-4b9f-affb-87f08a97170a	05	measles
88	c9fa3bbc-f844-4b9f-affb-87f08a97170a	06	rubella
89	c9fa3bbc-f844-4b9f-affb-87f08a97170a	07	mumps
90	c9fa3bbc-f844-4b9f-affb-87f08a97170a	08	Hep B, adolescent or pediatric
91	c9fa3bbc-f844-4b9f-affb-87f08a97170a	09	Td (adult)
92	c9fa3bbc-f844-4b9f-affb-87f08a97170a	10	IPV
93	c9fa3bbc-f844-4b9f-affb-87f08a97170a	100	pneumococcal conjugate
94	c9fa3bbc-f844-4b9f-affb-87f08a97170a	101	typhoid, ViCPs
95	c9fa3bbc-f844-4b9f-affb-87f08a97170a	102	DTP-Hib-Hep B
96	c9fa3bbc-f844-4b9f-affb-87f08a97170a	103	meningococcal C conjugate
97	c9fa3bbc-f844-4b9f-affb-87f08a97170a	104	Hep A-Hep B
98	c9fa3bbc-f844-4b9f-affb-87f08a97170a	105	vaccinia (smallpox) diluted
99	c9fa3bbc-f844-4b9f-affb-87f08a97170a	106	DTaP, 5 pertussis antigens6
100	c9fa3bbc-f844-4b9f-affb-87f08a97170a	107	DTaP, NOS
101	c9fa3bbc-f844-4b9f-affb-87f08a97170a	108	meningococcal, NOS
102	c9fa3bbc-f844-4b9f-affb-87f08a97170a	109	pneumococcal, NOS
103	c9fa3bbc-f844-4b9f-affb-87f08a97170a	11	pertussis
104	c9fa3bbc-f844-4b9f-affb-87f08a97170a	110	DTaP-Hep B-IPV
105	c9fa3bbc-f844-4b9f-affb-87f08a97170a	111	influenza, live, intranasal
106	c9fa3bbc-f844-4b9f-affb-87f08a97170a	112	tetanus toxoid, NOS
107	c9fa3bbc-f844-4b9f-affb-87f08a97170a	113	Td (adult)
108	c9fa3bbc-f844-4b9f-affb-87f08a97170a	114	meningococcal A,C,Y,W-135 diphtheria conjugate
109	c9fa3bbc-f844-4b9f-affb-87f08a97170a	115	Tdap
110	c9fa3bbc-f844-4b9f-affb-87f08a97170a	116	rotavirus, pentavalent
111	c9fa3bbc-f844-4b9f-affb-87f08a97170a	117	VZIG (IND)
112	c9fa3bbc-f844-4b9f-affb-87f08a97170a	118	HPV, bivalent
113	c9fa3bbc-f844-4b9f-affb-87f08a97170a	119	rotavirus, monovalent
114	c9fa3bbc-f844-4b9f-affb-87f08a97170a	12	diphtheria antitoxin
115	c9fa3bbc-f844-4b9f-affb-87f08a97170a	120	DTaP-Hib-IPV
116	c9fa3bbc-f844-4b9f-affb-87f08a97170a	121	zoster
117	c9fa3bbc-f844-4b9f-affb-87f08a97170a	122	rotavirus, NOS1
118	c9fa3bbc-f844-4b9f-affb-87f08a97170a	13	TIG
119	c9fa3bbc-f844-4b9f-affb-87f08a97170a	14	IG, NOS
120	c9fa3bbc-f844-4b9f-affb-87f08a97170a	15	influenza, split (incl. purified surface antigen)
121	c9fa3bbc-f844-4b9f-affb-87f08a97170a	16	influenza, whole
122	c9fa3bbc-f844-4b9f-affb-87f08a97170a	17	Hib, NOS
123	c9fa3bbc-f844-4b9f-affb-87f08a97170a	18	rabies, intramuscular injection
124	c9fa3bbc-f844-4b9f-affb-87f08a97170a	19	BCG
125	c9fa3bbc-f844-4b9f-affb-87f08a97170a	20	DTaP
126	c9fa3bbc-f844-4b9f-affb-87f08a97170a	21	varicella
127	c9fa3bbc-f844-4b9f-affb-87f08a97170a	22	DTP-Hib
128	c9fa3bbc-f844-4b9f-affb-87f08a97170a	23	plague
129	c9fa3bbc-f844-4b9f-affb-87f08a97170a	24	anthrax
130	c9fa3bbc-f844-4b9f-affb-87f08a97170a	25	typhoid, oral
131	c9fa3bbc-f844-4b9f-affb-87f08a97170a	26	cholera
132	c9fa3bbc-f844-4b9f-affb-87f08a97170a	27	botulinum antitoxin
133	c9fa3bbc-f844-4b9f-affb-87f08a97170a	28	DT (pediatric)
134	c9fa3bbc-f844-4b9f-affb-87f08a97170a	29	CMVIG
135	c9fa3bbc-f844-4b9f-affb-87f08a97170a	30	HBIG
136	c9fa3bbc-f844-4b9f-affb-87f08a97170a	31	Hep A, pediatric, NOS
137	c9fa3bbc-f844-4b9f-affb-87f08a97170a	32	meningococcal
138	c9fa3bbc-f844-4b9f-affb-87f08a97170a	33	pneumococcal
139	c9fa3bbc-f844-4b9f-affb-87f08a97170a	34	RIG
140	c9fa3bbc-f844-4b9f-affb-87f08a97170a	35	tetanus toxoid
141	c9fa3bbc-f844-4b9f-affb-87f08a97170a	36	VZIG
142	c9fa3bbc-f844-4b9f-affb-87f08a97170a	37	yellow fever
143	c9fa3bbc-f844-4b9f-affb-87f08a97170a	38	rubella/mumps
144	c9fa3bbc-f844-4b9f-affb-87f08a97170a	39	Japanese encephalitis
145	c9fa3bbc-f844-4b9f-affb-87f08a97170a	40	rabies, intradermal injection
146	c9fa3bbc-f844-4b9f-affb-87f08a97170a	41	typhoid, parenteral
147	c9fa3bbc-f844-4b9f-affb-87f08a97170a	42	Hep B, adolescent/high risk infant2
148	c9fa3bbc-f844-4b9f-affb-87f08a97170a	43	Hep B, adult4
149	c9fa3bbc-f844-4b9f-affb-87f08a97170a	44	Hep B, dialysis
150	c9fa3bbc-f844-4b9f-affb-87f08a97170a	45	Hep B, NOS
151	c9fa3bbc-f844-4b9f-affb-87f08a97170a	46	Hib (PRP-D)
152	c9fa3bbc-f844-4b9f-affb-87f08a97170a	47	Hib (HbOC)
153	c9fa3bbc-f844-4b9f-affb-87f08a97170a	48	Hib (PRP-T)
154	c9fa3bbc-f844-4b9f-affb-87f08a97170a	49	Hib (PRP-OMP)
155	c9fa3bbc-f844-4b9f-affb-87f08a97170a	50	DTaP-Hib
156	c9fa3bbc-f844-4b9f-affb-87f08a97170a	51	Hib-Hep B
157	c9fa3bbc-f844-4b9f-affb-87f08a97170a	52	Hep A, adult
158	c9fa3bbc-f844-4b9f-affb-87f08a97170a	53	typhoid, parenteral, AKD (U.S. military)
159	c9fa3bbc-f844-4b9f-affb-87f08a97170a	54	adenovirus, type 4
160	c9fa3bbc-f844-4b9f-affb-87f08a97170a	55	adenovirus, type 7
161	c9fa3bbc-f844-4b9f-affb-87f08a97170a	56	dengue fever
162	c9fa3bbc-f844-4b9f-affb-87f08a97170a	57	hantavirus
163	c9fa3bbc-f844-4b9f-affb-87f08a97170a	58	Hep C
164	c9fa3bbc-f844-4b9f-affb-87f08a97170a	59	Hep E
165	c9fa3bbc-f844-4b9f-affb-87f08a97170a	60	herpes simplex 2
166	c9fa3bbc-f844-4b9f-affb-87f08a97170a	61	HIV
167	c9fa3bbc-f844-4b9f-affb-87f08a97170a	62	HPV, quadrivalent
168	c9fa3bbc-f844-4b9f-affb-87f08a97170a	63	Junin virus
169	c9fa3bbc-f844-4b9f-affb-87f08a97170a	64	leishmaniasis
170	c9fa3bbc-f844-4b9f-affb-87f08a97170a	65	leprosy
171	c9fa3bbc-f844-4b9f-affb-87f08a97170a	66	Lyme disease
172	c9fa3bbc-f844-4b9f-affb-87f08a97170a	67	malaria
173	c9fa3bbc-f844-4b9f-affb-87f08a97170a	68	melanoma
174	c9fa3bbc-f844-4b9f-affb-87f08a97170a	69	parainfluenza-3
175	c9fa3bbc-f844-4b9f-affb-87f08a97170a	70	Q fever
176	c9fa3bbc-f844-4b9f-affb-87f08a97170a	71	RSV-IGIV
177	c9fa3bbc-f844-4b9f-affb-87f08a97170a	72	rheumatic fever
178	c9fa3bbc-f844-4b9f-affb-87f08a97170a	73	Rift Valley fever
179	c9fa3bbc-f844-4b9f-affb-87f08a97170a	74	rotavirus, tetravalent
180	c9fa3bbc-f844-4b9f-affb-87f08a97170a	75	vaccinia (smallpox)
181	c9fa3bbc-f844-4b9f-affb-87f08a97170a	76	Staphylococcus bacterio lysate
182	c9fa3bbc-f844-4b9f-affb-87f08a97170a	77	tick-borne encephalitis
183	c9fa3bbc-f844-4b9f-affb-87f08a97170a	78	tularemia vaccine
184	c9fa3bbc-f844-4b9f-affb-87f08a97170a	79	vaccinia immune globulin
185	c9fa3bbc-f844-4b9f-affb-87f08a97170a	80	VEE, live
186	c9fa3bbc-f844-4b9f-affb-87f08a97170a	81	VEE, inactivated
187	c9fa3bbc-f844-4b9f-affb-87f08a97170a	82	adenovirus, NOS1
188	c9fa3bbc-f844-4b9f-affb-87f08a97170a	83	Hep A, ped/adol, 2 dose
189	c9fa3bbc-f844-4b9f-affb-87f08a97170a	84	Hep A, ped/adol, 3 dose
190	c9fa3bbc-f844-4b9f-affb-87f08a97170a	85	Hep A, NOS
191	c9fa3bbc-f844-4b9f-affb-87f08a97170a	86	IG
192	c9fa3bbc-f844-4b9f-affb-87f08a97170a	87	IGIV
193	c9fa3bbc-f844-4b9f-affb-87f08a97170a	88	influenza, NOS
194	c9fa3bbc-f844-4b9f-affb-87f08a97170a	89	polio, NOS
195	c9fa3bbc-f844-4b9f-affb-87f08a97170a	90	rabies, NOS
196	c9fa3bbc-f844-4b9f-affb-87f08a97170a	91	typhoid, NOS
197	c9fa3bbc-f844-4b9f-affb-87f08a97170a	92	VEE, NOS
198	c9fa3bbc-f844-4b9f-affb-87f08a97170a	93	RSV-MAb
199	c9fa3bbc-f844-4b9f-affb-87f08a97170a	94	MMRV
200	c9fa3bbc-f844-4b9f-affb-87f08a97170a	95	TST-OT tine test
201	c9fa3bbc-f844-4b9f-affb-87f08a97170a	96	TST-PPD intradermal
202	c9fa3bbc-f844-4b9f-affb-87f08a97170a	97	TST-PPD tine test
203	c9fa3bbc-f844-4b9f-affb-87f08a97170a	98	TST, NOS
204	c9fa3bbc-f844-4b9f-affb-87f08a97170a	99	RESERVED - do not use3
205	c9fa3bbc-f844-4b9f-affb-87f08a97170a	998	no vaccine administered5
206	c9fa3bbc-f844-4b9f-affb-87f08a97170a	999	unknown
207	642b70d1-7dc3-47b4-b971-92edb4aa6dc3	A	Admitting
208	642b70d1-7dc3-47b4-b971-92edb4aa6dc3	F	Final
209	642b70d1-7dc3-47b4-b971-92edb4aa6dc3	W	Working
210	19d1457d-495e-4b18-900f-0c9d6af732ac	Fri	An indicator that Friday is or is not preferred for the day on which the appointment will occur.
211	19d1457d-495e-4b18-900f-0c9d6af732ac	Mon	An indicator that Monday is or is not preferred for the day on which the appointment will occur.
212	19d1457d-495e-4b18-900f-0c9d6af732ac	Prefend	An indicator that there is a preferred end time for the appointment request, service or resource.
213	19d1457d-495e-4b18-900f-0c9d6af732ac	Prefstart	An indicator that there is a preferred start time for the appointment request, service or resource.
214	19d1457d-495e-4b18-900f-0c9d6af732ac	Sat	An indicator that Saturday is or is not preferred for the day on which the appointment will occur.
215	19d1457d-495e-4b18-900f-0c9d6af732ac	Sun	An indicator that Sunday is or is not preferred for the day on which the appointment will occur.
216	19d1457d-495e-4b18-900f-0c9d6af732ac	Thu	An indicator that Thursday is or is not preferred for the day on which the appointment will occur.
217	19d1457d-495e-4b18-900f-0c9d6af732ac	Tue	An indicator that Tuesday is or is not preferred for the day on which the appointment will occur.
218	19d1457d-495e-4b18-900f-0c9d6af732ac	Wed	An indicator that Wednesday is or is not preferred for the day on which the appointment will occur.
307	2ad19ea8-ba80-469a-8648-77175a093dfb	AD	ADD
219	395b2f7b-333b-4e64-a5d3-b11318e7b685	F	Flat-rate. Apply the entire price to this interval, do not pro-rate the price if the full interval has not occurred/been consumed
220	395b2f7b-333b-4e64-a5d3-b11318e7b685	P	Pro-rate. Apply this price to this interval, pro-rated by whatever portion of the interval has occurred/been consumed
221	540142f8-f1e3-445b-a55f-940de429aaa8	A	No encoding - data are displayable ASCII characters.
222	540142f8-f1e3-445b-a55f-940de429aaa8	Base64	Encoding as defined by MIME (Multipurpose Internet Mail Extensions) standard RFC 1521. Four consecutive ASCII characters represent three consecutive octets of binary data. Base64 utilizes a 65-character subset of US-ASCII, consisting of both the upper and
223	540142f8-f1e3-445b-a55f-940de429aaa8	Hex	Hexadecimal encoding - consecutive pairs of hexadecimal digits represent consecutive single octets.
224	9f476c84-0761-4395-bf13-b60a1b91f316	A	ASAP
225	9f476c84-0761-4395-bf13-b60a1b91f316	R	Routine
226	9f476c84-0761-4395-bf13-b60a1b91f316	S	STAT
227	f0a67b62-1c0c-4f20-86b7-690f2fecb9ff	Hom	Home Care
228	f0a67b62-1c0c-4f20-86b7-690f2fecb9ff	Lab	Laboratory
229	f0a67b62-1c0c-4f20-86b7-690f2fecb9ff	Med	Medical
230	f0a67b62-1c0c-4f20-86b7-690f2fecb9ff	Psy	Psychiatric
231	f0a67b62-1c0c-4f20-86b7-690f2fecb9ff	Rad	Radiology
232	f0a67b62-1c0c-4f20-86b7-690f2fecb9ff	Skn	Skilled Nursing
233	abfde93c-3c61-4534-985d-43c3598fb20f	AM	Assume Management
234	abfde93c-3c61-4534-985d-43c3598fb20f	RP	Return Patient After Evaluation
235	abfde93c-3c61-4534-985d-43c3598fb20f	SO	Second Opinion
236	abfde93c-3c61-4534-985d-43c3598fb20f	WR	Send Written Report
237	041df6f7-ff3e-41b0-a346-a0acf16d25a9	A	Accepted
238	041df6f7-ff3e-41b0-a346-a0acf16d25a9	E	Expired
239	041df6f7-ff3e-41b0-a346-a0acf16d25a9	P	Pending
240	041df6f7-ff3e-41b0-a346-a0acf16d25a9	R	Rejected
241	153be3fb-5f3d-4149-b248-d0a8ba7d42fd	A	Ambulatory
242	153be3fb-5f3d-4149-b248-d0a8ba7d42fd	E	Emergency
243	153be3fb-5f3d-4149-b248-d0a8ba7d42fd	I	Inpatient
244	153be3fb-5f3d-4149-b248-d0a8ba7d42fd	O	Outpatient
245	3a28d516-cf17-45e7-b778-5fc6401dc95b	...	No suggested values defined
246	3a28d516-cf17-45e7-b778-5fc6401dc95b	01	Military service related
247	3a28d516-cf17-45e7-b778-5fc6401dc95b	02	Condition is employment related
248	3a28d516-cf17-45e7-b778-5fc6401dc95b	03	Patient covered by insurance not reflected here
249	3a28d516-cf17-45e7-b778-5fc6401dc95b	04	HMO enrollee
250	3a28d516-cf17-45e7-b778-5fc6401dc95b	05	Lien has been filed
251	3a28d516-cf17-45e7-b778-5fc6401dc95b	06	ESRD patient in first 18 months of entitlement covered by employer group health insurance
252	3a28d516-cf17-45e7-b778-5fc6401dc95b	07	Treatment of non-terminal condition for hospice patient
253	3a28d516-cf17-45e7-b778-5fc6401dc95b	08	Beneficiary would not provide information concerning other insurance coverage
254	3a28d516-cf17-45e7-b778-5fc6401dc95b	09	Neither patient nor spouse is employed
255	3a28d516-cf17-45e7-b778-5fc6401dc95b	10	Patient and/or spouse is employed but no EGHP exists
256	3a28d516-cf17-45e7-b778-5fc6401dc95b	11	Disabled beneficiary but no LGHP
257	3a28d516-cf17-45e7-b778-5fc6401dc95b	12	Payer codes.
258	3a28d516-cf17-45e7-b778-5fc6401dc95b	12 ... 16	Payer codes.
259	3a28d516-cf17-45e7-b778-5fc6401dc95b	13	Payer codes.
260	3a28d516-cf17-45e7-b778-5fc6401dc95b	14	Payer codes.
261	3a28d516-cf17-45e7-b778-5fc6401dc95b	15	Payer codes.
262	3a28d516-cf17-45e7-b778-5fc6401dc95b	16	Payer codes.
263	3a28d516-cf17-45e7-b778-5fc6401dc95b	18	Maiden name retained
264	3a28d516-cf17-45e7-b778-5fc6401dc95b	19	Child retains mother's name
265	3a28d516-cf17-45e7-b778-5fc6401dc95b	20	Beneficiary requested billing
266	3a28d516-cf17-45e7-b778-5fc6401dc95b	21	Billing for Denial Notice
267	3a28d516-cf17-45e7-b778-5fc6401dc95b	26	VA eligible patient chooses to receive services in a Medicare certified facility
268	3a28d516-cf17-45e7-b778-5fc6401dc95b	27	Patient referred to a sole community hospital for a diagnostic laboratory test
269	3a28d516-cf17-45e7-b778-5fc6401dc95b	28	Patient and/or spouse's EGHP is secondary to Medicare
270	3a28d516-cf17-45e7-b778-5fc6401dc95b	29	Disabled beneficiary and/or family member's LGHP is secondary to Medicare
271	3a28d516-cf17-45e7-b778-5fc6401dc95b	31	Patient is student (full time-day)
272	3a28d516-cf17-45e7-b778-5fc6401dc95b	32	Patient is student (cooperative/work study program)
273	3a28d516-cf17-45e7-b778-5fc6401dc95b	33	Patient is student (full time-night)
274	3a28d516-cf17-45e7-b778-5fc6401dc95b	34	Patient is student (Part time)
275	3a28d516-cf17-45e7-b778-5fc6401dc95b	36	General care patient in a special unit
276	3a28d516-cf17-45e7-b778-5fc6401dc95b	37	Ward accommodation as patient request
277	3a28d516-cf17-45e7-b778-5fc6401dc95b	38	Semi-private room not available
278	3a28d516-cf17-45e7-b778-5fc6401dc95b	39	Private room medically necessary
279	3a28d516-cf17-45e7-b778-5fc6401dc95b	40	Same day transfer
280	3a28d516-cf17-45e7-b778-5fc6401dc95b	41	Partial hospitalization
281	3a28d516-cf17-45e7-b778-5fc6401dc95b	46	Non-availability statement on file
282	3a28d516-cf17-45e7-b778-5fc6401dc95b	48	Psychiatric residential treatment centers for children and adolescents
283	3a28d516-cf17-45e7-b778-5fc6401dc95b	55	SNF bed not available
284	3a28d516-cf17-45e7-b778-5fc6401dc95b	56	Medical appropriateness
285	3a28d516-cf17-45e7-b778-5fc6401dc95b	57	SNF readmission
286	3a28d516-cf17-45e7-b778-5fc6401dc95b	60	Day outlier
287	3a28d516-cf17-45e7-b778-5fc6401dc95b	61	Cost outlier
288	3a28d516-cf17-45e7-b778-5fc6401dc95b	62	Payer code
289	3a28d516-cf17-45e7-b778-5fc6401dc95b	66	Provider does not wish cost outlier payment
290	3a28d516-cf17-45e7-b778-5fc6401dc95b	67	Beneficiary elects not to use life time reserve (LTR) days
291	3a28d516-cf17-45e7-b778-5fc6401dc95b	68	Beneficiary elects to use life time reserve (LTR) days
292	3a28d516-cf17-45e7-b778-5fc6401dc95b	70	Self-administered EPO
293	3a28d516-cf17-45e7-b778-5fc6401dc95b	71	Full care in unit
294	3a28d516-cf17-45e7-b778-5fc6401dc95b	72	Self-care in unit
295	3a28d516-cf17-45e7-b778-5fc6401dc95b	73	Self-care training
296	3a28d516-cf17-45e7-b778-5fc6401dc95b	74	Home
297	3a28d516-cf17-45e7-b778-5fc6401dc95b	75	Home - 100% reimbursement
298	3a28d516-cf17-45e7-b778-5fc6401dc95b	76	Back-up in facility dialysis
299	3a28d516-cf17-45e7-b778-5fc6401dc95b	77	Provider accepts or is obligated/required due to a contractual arrangement or law to accept payment by a primary payer as payment in full
300	3a28d516-cf17-45e7-b778-5fc6401dc95b	78	New coverage not implemented by HMO
301	3a28d516-cf17-45e7-b778-5fc6401dc95b	79	Corf services provided off-site
302	3a28d516-cf17-45e7-b778-5fc6401dc95b	80	Pregnant
303	c9ad1496-b10e-41cf-84a1-2709801c4f54	CP	Consulting Provider
304	c9ad1496-b10e-41cf-84a1-2709801c4f54	PP	Primary Care Provider
305	c9ad1496-b10e-41cf-84a1-2709801c4f54	RP	Referring Provider
306	c9ad1496-b10e-41cf-84a1-2709801c4f54	RT	Referred to Provider
308	2ad19ea8-ba80-469a-8648-77175a093dfb	CO	CORRECT
309	2ad19ea8-ba80-469a-8648-77175a093dfb	DE	DELETE
310	2ad19ea8-ba80-469a-8648-77175a093dfb	LI	LINK
311	2ad19ea8-ba80-469a-8648-77175a093dfb	SP	Used in Snapshot mode
312	2ad19ea8-ba80-469a-8648-77175a093dfb	UC	UNCHANGED
313	2ad19ea8-ba80-469a-8648-77175a093dfb	UN	UNLINK
314	2ad19ea8-ba80-469a-8648-77175a093dfb	UP	UPDATE
315	4a5465ab-7fe8-421c-9da9-379e5dbad89c	ADV	Advice/diagnosis
316	4a5465ab-7fe8-421c-9da9-379e5dbad89c	ANU	Nursing unit lookup (returns patients in beds, excluding empty beds)
317	4a5465ab-7fe8-421c-9da9-379e5dbad89c	APA	Account number query, return matching visit
318	4a5465ab-7fe8-421c-9da9-379e5dbad89c	APM	Medical record number query, returns visits for a medical record number
319	4a5465ab-7fe8-421c-9da9-379e5dbad89c	APN	Patient name lookup
320	4a5465ab-7fe8-421c-9da9-379e5dbad89c	APP	Physician lookup
321	4a5465ab-7fe8-421c-9da9-379e5dbad89c	ARN	Nursing unit lookup (returns patients in beds, including empty beds)
322	4a5465ab-7fe8-421c-9da9-379e5dbad89c	CAN	Cancel.  Used to cancel a query
323	4a5465ab-7fe8-421c-9da9-379e5dbad89c	DEM	Demographics
324	4a5465ab-7fe8-421c-9da9-379e5dbad89c	FIN	Financial
325	4a5465ab-7fe8-421c-9da9-379e5dbad89c	GID	Generate new identifier
326	4a5465ab-7fe8-421c-9da9-379e5dbad89c	GOL	Goals
327	4a5465ab-7fe8-421c-9da9-379e5dbad89c	MFQ	Master file query
328	4a5465ab-7fe8-421c-9da9-379e5dbad89c	MRI	Most recent inpatient
329	4a5465ab-7fe8-421c-9da9-379e5dbad89c	MRO	Most recent outpatient
330	4a5465ab-7fe8-421c-9da9-379e5dbad89c	NCK	Network clock
331	4a5465ab-7fe8-421c-9da9-379e5dbad89c	NSC	Network status change
332	4a5465ab-7fe8-421c-9da9-379e5dbad89c	NST	Network statistic
333	4a5465ab-7fe8-421c-9da9-379e5dbad89c	ORD	Order
334	4a5465ab-7fe8-421c-9da9-379e5dbad89c	OTH	Other
335	4a5465ab-7fe8-421c-9da9-379e5dbad89c	PRB	Problems
336	4a5465ab-7fe8-421c-9da9-379e5dbad89c	PRO	Procedure
337	4a5465ab-7fe8-421c-9da9-379e5dbad89c	RAR	Pharmacy administration information
338	4a5465ab-7fe8-421c-9da9-379e5dbad89c	RDR	Pharmacy dispense information
339	4a5465ab-7fe8-421c-9da9-379e5dbad89c	RER	Pharmacy encoded order information
340	4a5465ab-7fe8-421c-9da9-379e5dbad89c	RES	Result
341	4a5465ab-7fe8-421c-9da9-379e5dbad89c	RGR	Pharmacy give information
